rho,betak1,betak2,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
2.910000e+00,4.007363e-01,7.202937e-01,2.406421e-04,5.637222e+00,1.773497e-01,2.406421e-04,5.637222e+00,1.773497e-01,2.406421e-04,5.637222e+00,1.773497e-01,1.440447e-08,5.947646e+00,1.681337e-01,1.440447e-08,5.947646e+00,1.681337e-01,1.440447e-08,5.947646e+00,1.681337e-01,1.440447e-08,5.947646e+00,1.681337e-01,2.260121e-08,5.941625e+00,1.683041e-01,2.260121e-08,5.941625e+00,1.683041e-01,2.260121e-08,5.941625e+00,1.683041e-01,6.563822e-01,9.999278e-01,5.852713e+01,1.708486e-01
2.920000e+00,4.025557e-01,7.213089e-01,2.337250e-04,5.639772e+00,1.772707e-01,2.337250e-04,5.639772e+00,1.772707e-01,2.337250e-04,5.639772e+00,1.772707e-01,1.398567e-08,5.947919e+00,1.681260e-01,1.398567e-08,5.947919e+00,1.681260e-01,1.398567e-08,5.947919e+00,1.681260e-01,1.398567e-08,5.947919e+00,1.681260e-01,2.200023e-08,5.941905e+00,1.682962e-01,2.200023e-08,5.941905e+00,1.682962e-01,2.200023e-08,5.941905e+00,1.682962e-01,6.575583e-01,9.999299e-01,5.853671e+01,1.708210e-01
2.930000e+00,4.043647e-01,7.223167e-01,2.270363e-04,5.642287e+00,1.771928e-01,2.270363e-04,5.642287e+00,1.771928e-01,2.270363e-04,5.642287e+00,1.771928e-01,1.358100e-08,5.948189e+00,1.681184e-01,1.358100e-08,5.948189e+00,1.681184e-01,1.358100e-08,5.948189e+00,1.681184e-01,1.358100e-08,5.948189e+00,1.681184e-01,2.141806e-08,5.942182e+00,1.682883e-01,2.141806e-08,5.942182e+00,1.682883e-01,2.141806e-08,5.942182e+00,1.682883e-01,6.587263e-01,9.999319e-01,5.854616e+01,1.707938e-01
2.940000e+00,4.061634e-01,7.233172e-01,2.205676e-04,5.644769e+00,1.771161e-01,2.205676e-04,5.644769e+00,1.771161e-01,2.205676e-04,5.644769e+00,1.771161e-01,1.318992e-08,5.948456e+00,1.681109e-01,1.318992e-08,5.948456e+00,1.681109e-01,1.318992e-08,5.948456e+00,1.681109e-01,1.318992e-08,5.948456e+00,1.681109e-01,2.085402e-08,5.942456e+00,1.682806e-01,2.085402e-08,5.942456e+00,1.682806e-01,2.085402e-08,5.942456e+00,1.682806e-01,6.598865e-01,9.999338e-01,5.855550e+01,1.707669e-01
2.950000e+00,4.079519e-01,7.243104e-01,2.143107e-04,5.647216e+00,1.770404e-01,2.143107e-04,5.647216e+00,1.770404e-01,2.143107e-04,5.647216e+00,1.770404e-01,1.281191e-08,5.948720e+00,1.681034e-01,1.281191e-08,5.948720e+00,1.681034e-01,1.281191e-08,5.948720e+00,1.681034e-01,1.281191e-08,5.948720e+00,1.681034e-01,2.030747e-08,5.942728e+00,1.682729e-01,2.030747e-08,5.942728e+00,1.682729e-01,2.030747e-08,5.942728e+00,1.682729e-01,6.610387e-01,9.999357e-01,5.856471e+01,1.707403e-01
2.960000e+00,4.097303e-01,7.252965e-01,2.082579e-04,5.649631e+00,1.769658e-01,2.082579e-04,5.649631e+00,1.769658e-01,2.082579e-04,5.649631e+00,1.769658e-01,1.244647e-08,5.948982e+00,1.680960e-01,1.244647e-08,5.948982e+00,1.680960e-01,1.244647e-08,5.948982e+00,1.680960e-01,1.244647e-08,5.948982e+00,1.680960e-01,1.977778e-08,5.942997e+00,1.682653e-01,1.977778e-08,5.942997e+00,1.682653e-01,1.977778e-08,5.942997e+00,1.682653e-01,6.621833e-01,9.999375e-01,5.857381e+01,1.707141e-01
2.970000e+00,4.114987e-01,7.262755e-01,2.024016e-04,5.652014e+00,1.768923e-01,2.024016e-04,5.652014e+00,1.768923e-01,2.024016e-04,5.652014e+00,1.768923e-01,1.209314e-08,5.949240e+00,1.680887e-01,1.209314e-08,5.949240e+00,1.680887e-01,1.209314e-08,5.949240e+00,1.680887e-01,1.209314e-08,5.949240e+00,1.680887e-01,1.926435e-08,5.943264e+00,1.682577e-01,1.926435e-08,5.943264e+00,1.682577e-01,1.926435e-08,5.943264e+00,1.682577e-01,6.633201e-01,9.999393e-01,5.858280e+01,1.706882e-01
2.980000e+00,4.132571e-01,7.272474e-01,1.967347e-04,5.654366e+00,1.768197e-01,1.967347e-04,5.654366e+00,1.768197e-01,1.967347e-04,5.654366e+00,1.768197e-01,1.175144e-08,5.949497e+00,1.680814e-01,1.175144e-08,5.949497e+00,1.680814e-01,1.175144e-08,5.949497e+00,1.680814e-01,1.175144e-08,5.949497e+00,1.680814e-01,1.876660e-08,5.943528e+00,1.682502e-01,1.876660e-08,5.943528e+00,1.682502e-01,1.876660e-08,5.943528e+00,1.682502e-01,6.644493e-01,9.999410e-01,5.859167e+01,1.706627e-01
2.990000e+00,4.150055e-01,7.282124e-01,1.912503e-04,5.656686e+00,1.767481e-01,1.912503e-04,5.656686e+00,1.767481e-01,1.912503e-04,5.656686e+00,1.767481e-01,1.142096e-08,5.949750e+00,1.680743e-01,1.142096e-08,5.949750e+00,1.680743e-01,1.142096e-08,5.949750e+00,1.680743e-01,1.142096e-08,5.949750e+00,1.680743e-01,1.828399e-08,5.943789e+00,1.682428e-01,1.828399e-08,5.943789e+00,1.682428e-01,1.828399e-08,5.943789e+00,1.682428e-01,6.655710e-01,9.999426e-01,5.860043e+01,1.706374e-01
3.000000e+00,4.167441e-01,7.291705e-01,1.859417e-04,5.658977e+00,1.766775e-01,1.859417e-04,5.658977e+00,1.766775e-01,1.859417e-04,5.658977e+00,1.766775e-01,1.110126e-08,5.950002e+00,1.680672e-01,1.110126e-08,5.950002e+00,1.680672e-01,1.110126e-08,5.950002e+00,1.680672e-01,1.110126e-08,5.950002e+00,1.680672e-01,1.781598e-08,5.944048e+00,1.682355e-01,1.781598e-08,5.944048e+00,1.682355e-01,1.781598e-08,5.944048e+00,1.682355e-01,6.666853e-01,9.999442e-01,5.860908e+01,1.706125e-01
3.010000e+00,4.184730e-01,7.301219e-01,1.808027e-04,5.661237e+00,1.766079e-01,1.808027e-04,5.661237e+00,1.766079e-01,1.808027e-04,5.661237e+00,1.766079e-01,1.079195e-08,5.950250e+00,1.680602e-01,1.079195e-08,5.950250e+00,1.680602e-01,1.079195e-08,5.950250e+00,1.680602e-01,1.079195e-08,5.950250e+00,1.680602e-01,1.736208e-08,5.944305e+00,1.682283e-01,1.736208e-08,5.944305e+00,1.682283e-01,1.736208e-08,5.944305e+00,1.682283e-01,6.677921e-01,9.999457e-01,5.861763e+01,1.705879e-01
3.020000e+00,4.201922e-01,7.310665e-01,1.758272e-04,5.663469e+00,1.765392e-01,1.758272e-04,5.663469e+00,1.765392e-01,1.758272e-04,5.663469e+00,1.765392e-01,1.049265e-08,5.950497e+00,1.680532e-01,1.049265e-08,5.950497e+00,1.680532e-01,1.049265e-08,5.950497e+00,1.680532e-01,1.049265e-08,5.950497e+00,1.680532e-01,1.692178e-08,5.944559e+00,1.682211e-01,1.692178e-08,5.944559e+00,1.682211e-01,1.692178e-08,5.944559e+00,1.682211e-01,6.688916e-01,9.999472e-01,5.862607e+01,1.705636e-01
3.030000e+00,4.219018e-01,7.320045e-01,1.710092e-04,5.665671e+00,1.764714e-01,1.710092e-04,5.665671e+00,1.764714e-01,1.710092e-04,5.665671e+00,1.764714e-01,1.020299e-08,5.950740e+00,1.680463e-01,1.020299e-08,5.950740e+00,1.680463e-01,1.020299e-08,5.950740e+00,1.680463e-01,1.020299e-08,5.950740e+00,1.680463e-01,1.649461e-08,5.944811e+00,1.682139e-01,1.649461e-08,5.944811e+00,1.682139e-01,1.649461e-08,5.944811e+00,1.682139e-01,6.699839e-01,9.999487e-01,5.863441e+01,1.705396e-01
3.040000e+00,4.236018e-01,7.329359e-01,1.663432e-04,5.667846e+00,1.764045e-01,1.663432e-04,5.667846e+00,1.764045e-01,1.663432e-04,5.667846e+00,1.764045e-01,9.922603e-09,5.950982e+00,1.680395e-01,9.922603e-09,5.950982e+00,1.680395e-01,9.922603e-09,5.950982e+00,1.680395e-01,9.922603e-09,5.950982e+00,1.680395e-01,1.608014e-08,5.945060e+00,1.682069e-01,1.608014e-08,5.945060e+00,1.682069e-01,1.608014e-08,5.945060e+00,1.682069e-01,6.710691e-01,9.999501e-01,5.864265e+01,1.705159e-01
3.050000e+00,4.252924e-01,7.338607e-01,1.618238e-04,5.669993e+00,1.763385e-01,1.618238e-04,5.669993e+00,1.763385e-01,1.618238e-04,5.669993e+00,1.763385e-01,9.651166e-09,5.951221e+00,1.680327e-01,9.651166e-09,5.951221e+00,1.680327e-01,9.651166e-09,5.951221e+00,1.680327e-01,9.651166e-09,5.951221e+00,1.680327e-01,1.567792e-08,5.945307e+00,1.681999e-01,1.567792e-08,5.945307e+00,1.681999e-01,1.567792e-08,5.945307e+00,1.681999e-01,6.721471e-01,9.999514e-01,5.865079e+01,1.704924e-01
3.060000e+00,4.269736e-01,7.347792e-01,1.574457e-04,5.672113e+00,1.762734e-01,1.574457e-04,5.672113e+00,1.762734e-01,1.574457e-04,5.672113e+00,1.762734e-01,9.388350e-09,5.951458e+00,1.680261e-01,9.388350e-09,5.951458e+00,1.680261e-01,9.388350e-09,5.951458e+00,1.680261e-01,9.388350e-09,5.951458e+00,1.680261e-01,1.528753e-08,5.945552e+00,1.681930e-01,1.528753e-08,5.945552e+00,1.681930e-01,1.528753e-08,5.945552e+00,1.681930e-01,6.732181e-01,9.999528e-01,5.865883e+01,1.704693e-01
3.070000e+00,4.286455e-01,7.356912e-01,1.532041e-04,5.674207e+00,1.762091e-01,1.532041e-04,5.674207e+00,1.762091e-01,1.532041e-04,5.674207e+00,1.762091e-01,9.133844e-09,5.951692e+00,1.680194e-01,9.133844e-09,5.951692e+00,1.680194e-01,9.133844e-09,5.951692e+00,1.680194e-01,9.133844e-09,5.951692e+00,1.680194e-01,1.490858e-08,5.945795e+00,1.681861e-01,1.490858e-08,5.945795e+00,1.681861e-01,1.490858e-08,5.945795e+00,1.681861e-01,6.742821e-01,9.999540e-01,5.866677e+01,1.704464e-01
3.080000e+00,4.303081e-01,7.365970e-01,1.490941e-04,5.676274e+00,1.761456e-01,1.490941e-04,5.676274e+00,1.761456e-01,1.490941e-04,5.676274e+00,1.761456e-01,8.887349e-09,5.951924e+00,1.680129e-01,8.887349e-09,5.951924e+00,1.680129e-01,8.887349e-09,5.951924e+00,1.680129e-01,8.887349e-09,5.951924e+00,1.680129e-01,1.454068e-08,5.946035e+00,1.681793e-01,1.454068e-08,5.946035e+00,1.681793e-01,1.454068e-08,5.946035e+00,1.681793e-01,6.753392e-01,9.999553e-01,5.867463e+01,1.704238e-01
3.090000e+00,4.319615e-01,7.374965e-01,1.451112e-04,5.678316e+00,1.760830e-01,1.451112e-04,5.678316e+00,1.760830e-01,1.451112e-04,5.678316e+00,1.760830e-01,8.648578e-09,5.952154e+00,1.680064e-01,8.648578e-09,5.952154e+00,1.680064e-01,8.648578e-09,5.952154e+00,1.680064e-01,8.648578e-09,5.952154e+00,1.680064e-01,1.418346e-08,5.946274e+00,1.681725e-01,1.418346e-08,5.946274e+00,1.681725e-01,1.418346e-08,5.946274e+00,1.681725e-01,6.763895e-01,9.999565e-01,5.868239e+01,1.704015e-01
3.100000e+00,4.336058e-01,7.383898e-01,1.412508e-04,5.680333e+00,1.760212e-01,1.412508e-04,5.680333e+00,1.760212e-01,1.412508e-04,5.680333e+00,1.760212e-01,8.417256e-09,5.952382e+00,1.680000e-01,8.417256e-09,5.952382e+00,1.680000e-01,8.417256e-09,5.952382e+00,1.680000e-01,8.417256e-09,5.952382e+00,1.680000e-01,1.383656e-08,5.946510e+00,1.681659e-01,1.383656e-08,5.946510e+00,1.681659e-01,1.383656e-08,5.946510e+00,1.681659e-01,6.774330e-01,9.999576e-01,5.869006e+01,1.703794e-01
3.110000e+00,4.352411e-01,7.392771e-01,1.375087e-04,5.682325e+00,1.759601e-01,1.375087e-04,5.682325e+00,1.759601e-01,1.375087e-04,5.682325e+00,1.759601e-01,8.193118e-09,5.952608e+00,1.679936e-01,8.193118e-09,5.952608e+00,1.679936e-01,8.193118e-09,5.952608e+00,1.679936e-01,8.193118e-09,5.952608e+00,1.679936e-01,1.349964e-08,5.946744e+00,1.681593e-01,1.349964e-08,5.946744e+00,1.681593e-01,1.349964e-08,5.946744e+00,1.681593e-01,6.784699e-01,9.999587e-01,5.869764e+01,1.703576e-01
3.120000e+00,4.368673e-01,7.401582e-01,1.338810e-04,5.684293e+00,1.758998e-01,1.338810e-04,5.684293e+00,1.758998e-01,1.338810e-04,5.684293e+00,1.758998e-01,7.975911e-09,5.952831e+00,1.679873e-01,7.975911e-09,5.952831e+00,1.679873e-01,7.975911e-09,5.952831e+00,1.679873e-01,7.975911e-09,5.952831e+00,1.679873e-01,1.317237e-08,5.946976e+00,1.681527e-01,1.317237e-08,5.946976e+00,1.681527e-01,1.317237e-08,5.946976e+00,1.681527e-01,6.795001e-01,9.999598e-01,5.870513e+01,1.703360e-01
3.130000e+00,4.384847e-01,7.410334e-01,1.303635e-04,5.686236e+00,1.758403e-01,1.303635e-04,5.686236e+00,1.758403e-01,1.303635e-04,5.686236e+00,1.758403e-01,7.765391e-09,5.953053e+00,1.679810e-01,7.765391e-09,5.953053e+00,1.679810e-01,7.765391e-09,5.953053e+00,1.679810e-01,7.765391e-09,5.953053e+00,1.679810e-01,1.285443e-08,5.947206e+00,1.681462e-01,1.285443e-08,5.947206e+00,1.681462e-01,1.285443e-08,5.947206e+00,1.681462e-01,6.805237e-01,9.999609e-01,5.871254e+01,1.703147e-01
3.140000e+00,4.400932e-01,7.419027e-01,1.269526e-04,5.688157e+00,1.757815e-01,1.269526e-04,5.688157e+00,1.757815e-01,1.269526e-04,5.688157e+00,1.757815e-01,7.561324e-09,5.953272e+00,1.679749e-01,7.561324e-09,5.953272e+00,1.679749e-01,7.561324e-09,5.953272e+00,1.679749e-01,7.561324e-09,5.953272e+00,1.679749e-01,1.254552e-08,5.947433e+00,1.681398e-01,1.254552e-08,5.947433e+00,1.681398e-01,1.254552e-08,5.947433e+00,1.681398e-01,6.815408e-01,9.999619e-01,5.871986e+01,1.702936e-01
3.150000e+00,4.416930e-01,7.427661e-01,1.236445e-04,5.690055e+00,1.757235e-01,1.236445e-04,5.690055e+00,1.757235e-01,1.236445e-04,5.690055e+00,1.757235e-01,7.363484e-09,5.953489e+00,1.679687e-01,7.363484e-09,5.953489e+00,1.679687e-01,7.363484e-09,5.953489e+00,1.679687e-01,7.363484e-09,5.953489e+00,1.679687e-01,1.224533e-08,5.947659e+00,1.681334e-01,1.224533e-08,5.947659e+00,1.681334e-01,1.224533e-08,5.947659e+00,1.681334e-01,6.825515e-01,9.999629e-01,5.872710e+01,1.702728e-01
3.160000e+00,4.432840e-01,7.436237e-01,1.204359e-04,5.691930e+00,1.756662e-01,1.204359e-04,5.691930e+00,1.756662e-01,1.204359e-04,5.691930e+00,1.756662e-01,7.171656e-09,5.953705e+00,1.679626e-01,7.171656e-09,5.953705e+00,1.679626e-01,7.171656e-09,5.953705e+00,1.679626e-01,7.171656e-09,5.953705e+00,1.679626e-01,1.195360e-08,5.947883e+00,1.681270e-01,1.195360e-08,5.947883e+00,1.681270e-01,1.195360e-08,5.947883e+00,1.681270e-01,6.835557e-01,9.999639e-01,5.873426e+01,1.702522e-01
3.170000e+00,4.448664e-01,7.444755e-01,1.173233e-04,5.693783e+00,1.756096e-01,1.173233e-04,5.693783e+00,1.756096e-01,1.173233e-04,5.693783e+00,1.756096e-01,6.985632e-09,5.953918e+00,1.679566e-01,6.985632e-09,5.953918e+00,1.679566e-01,6.985632e-09,5.953918e+00,1.679566e-01,6.985632e-09,5.953918e+00,1.679566e-01,1.167003e-08,5.948105e+00,1.681208e-01,1.167003e-08,5.948105e+00,1.681208e-01,1.167003e-08,5.948105e+00,1.681208e-01,6.845537e-01,9.999648e-01,5.874133e+01,1.702319e-01
3.180000e+00,4.464402e-01,7.453217e-01,1.143035e-04,5.695614e+00,1.755536e-01,1.143035e-04,5.695614e+00,1.755536e-01,1.143035e-04,5.695614e+00,1.755536e-01,6.805212e-09,5.954129e+00,1.679507e-01,6.805212e-09,5.954129e+00,1.679507e-01,6.805212e-09,5.954129e+00,1.679507e-01,6.805212e-09,5.954129e+00,1.679507e-01,1.139438e-08,5.948325e+00,1.681145e-01,1.139438e-08,5.948325e+00,1.681145e-01,1.139438e-08,5.948325e+00,1.681145e-01,6.855454e-01,9.999657e-01,5.874833e+01,1.702118e-01
3.190000e+00,4.480055e-01,7.461622e-01,1.113733e-04,5.697423e+00,1.754984e-01,1.113733e-04,5.697423e+00,1.754984e-01,1.113733e-04,5.697423e+00,1.754984e-01,6.630203e-09,5.954339e+00,1.679448e-01,6.630203e-09,5.954339e+00,1.679448e-01,6.630203e-09,5.954339e+00,1.679448e-01,6.630203e-09,5.954339e+00,1.679448e-01,1.112638e-08,5.948543e+00,1.681084e-01,1.112638e-08,5.948543e+00,1.681084e-01,1.112638e-08,5.948543e+00,1.681084e-01,6.865309e-01,9.999666e-01,5.875525e+01,1.701919e-01
3.200000e+00,4.495623e-01,7.469972e-01,1.085298e-04,5.699212e+00,1.754438e-01,1.085298e-04,5.699212e+00,1.754438e-01,1.085298e-04,5.699212e+00,1.754438e-01,6.460422e-09,5.954546e+00,1.679389e-01,6.460422e-09,5.954546e+00,1.679389e-01,6.460422e-09,5.954546e+00,1.679389e-01,6.460422e-09,5.954546e+00,1.679389e-01,1.086579e-08,5.948759e+00,1.681023e-01,1.086579e-08,5.948759e+00,1.681023e-01,1.086579e-08,5.948759e+00,1.681023e-01,6.875102e-01,9.999674e-01,5.876210e+01,1.701722e-01
3.210000e+00,4.511107e-01,7.478266e-01,1.057701e-04,5.700980e+00,1.753899e-01,1.057701e-04,5.700980e+00,1.753899e-01,1.057701e-04,5.700980e+00,1.753899e-01,6.295691e-09,5.954752e+00,1.679331e-01,6.295691e-09,5.954752e+00,1.679331e-01,6.295691e-09,5.954752e+00,1.679331e-01,6.295691e-09,5.954752e+00,1.679331e-01,1.061237e-08,5.948974e+00,1.680962e-01,1.061237e-08,5.948974e+00,1.680962e-01,1.061237e-08,5.948974e+00,1.680962e-01,6.884834e-01,9.999683e-01,5.876887e+01,1.701527e-01
3.220000e+00,4.526508e-01,7.486505e-01,1.030913e-04,5.702727e+00,1.753366e-01,1.030913e-04,5.702727e+00,1.753366e-01,1.030913e-04,5.702727e+00,1.753366e-01,6.135839e-09,5.954956e+00,1.679274e-01,6.135839e-09,5.954956e+00,1.679274e-01,6.135839e-09,5.954956e+00,1.679274e-01,6.135839e-09,5.954956e+00,1.679274e-01,1.036591e-08,5.949186e+00,1.680902e-01,1.036591e-08,5.949186e+00,1.680902e-01,1.036591e-08,5.949186e+00,1.680902e-01,6.894506e-01,9.999691e-01,5.877556e+01,1.701335e-01
3.230000e+00,4.541826e-01,7.494691e-01,1.004909e-04,5.704455e+00,1.752840e-01,1.004909e-04,5.704455e+00,1.752840e-01,1.004909e-04,5.704455e+00,1.752840e-01,5.980701e-09,5.955158e+00,1.679217e-01,5.980701e-09,5.955158e+00,1.679217e-01,5.980701e-09,5.955158e+00,1.679217e-01,5.980701e-09,5.955158e+00,1.679217e-01,1.012617e-08,5.949397e+00,1.680843e-01,1.012617e-08,5.949397e+00,1.680843e-01,1.012617e-08,5.949397e+00,1.680843e-01,6.904118e-01,9.999698e-01,5.878219e+01,1.701144e-01
3.240000e+00,4.557063e-01,7.502823e-01,9.796613e-05,5.706162e+00,1.752320e-01,9.796613e-05,5.706162e+00,1.752320e-01,9.796613e-05,5.706162e+00,1.752320e-01,5.830119e-09,5.955358e+00,1.679160e-01,5.830119e-09,5.955358e+00,1.679160e-01,5.830119e-09,5.955358e+00,1.679160e-01,5.830119e-09,5.955358e+00,1.679160e-01,9.892951e-09,5.949606e+00,1.680784e-01,9.892951e-09,5.949606e+00,1.680784e-01,9.892951e-09,5.949606e+00,1.680784e-01,6.913671e-01,9.999706e-01,5.878874e+01,1.700956e-01
3.250000e+00,4.572218e-01,7.510902e-01,9.551461e-05,5.707851e+00,1.751806e-01,9.551461e-05,5.707851e+00,1.751806e-01,9.551461e-05,5.707851e+00,1.751806e-01,5.683941e-09,5.955556e+00,1.679104e-01,5.683941e-09,5.955556e+00,1.679104e-01,5.683941e-09,5.955556e+00,1.679104e-01,5.683941e-09,5.955556e+00,1.679104e-01,9.666045e-09,5.949813e+00,1.680725e-01,9.666045e-09,5.949813e+00,1.680725e-01,9.666045e-09,5.949813e+00,1.680725e-01,6.923165e-01,9.999713e-01,5.879522e+01,1.700770e-01
3.260000e+00,4.587292e-01,7.518928e-01,9.313391e-05,5.709520e+00,1.751297e-01,9.313391e-05,5.709520e+00,1.751297e-01,9.313391e-05,5.709520e+00,1.751297e-01,5.542020e-09,5.955753e+00,1.679049e-01,5.542020e-09,5.955753e+00,1.679049e-01,5.542020e-09,5.955753e+00,1.679049e-01,5.542020e-09,5.955753e+00,1.679049e-01,9.445256e-09,5.950019e+00,1.680667e-01,9.445256e-09,5.950019e+00,1.680667e-01,9.445256e-09,5.950019e+00,1.680667e-01,6.932601e-01,9.999721e-01,5.880163e+01,1.700586e-01
3.270000e+00,4.602285e-01,7.526903e-01,9.082173e-05,5.711171e+00,1.750795e-01,9.082173e-05,5.711171e+00,1.750795e-01,9.082173e-05,5.711171e+00,1.750795e-01,5.404216e-09,5.955948e+00,1.678994e-01,5.404216e-09,5.955948e+00,1.678994e-01,5.404216e-09,5.955948e+00,1.678994e-01,5.404216e-09,5.955948e+00,1.678994e-01,9.230395e-09,5.950223e+00,1.680609e-01,9.230395e-09,5.950223e+00,1.680609e-01,9.230395e-09,5.950223e+00,1.680609e-01,6.941979e-01,9.999727e-01,5.880797e+01,1.700403e-01
3.280000e+00,4.617199e-01,7.534826e-01,8.857583e-05,5.712804e+00,1.750299e-01,8.857583e-05,5.712804e+00,1.750299e-01,8.857583e-05,5.712804e+00,1.750299e-01,5.270392e-09,5.956141e+00,1.678939e-01,5.270392e-09,5.956141e+00,1.678939e-01,5.270392e-09,5.956141e+00,1.678939e-01,5.270392e-09,5.956141e+00,1.678939e-01,9.021278e-09,5.950425e+00,1.680552e-01,9.021278e-09,5.950425e+00,1.680552e-01,9.021278e-09,5.950425e+00,1.680552e-01,6.951301e-01,9.999734e-01,5.881425e+01,1.700223e-01
3.290000e+00,4.632034e-01,7.542698e-01,8.639407e-05,5.714418e+00,1.749808e-01,8.639407e-05,5.714418e+00,1.749808e-01,8.639407e-05,5.714418e+00,1.749808e-01,5.140418e-09,5.956332e+00,1.678885e-01,5.140418e-09,5.956332e+00,1.678885e-01,5.140418e-09,5.956332e+00,1.678885e-01,5.140418e-09,5.956332e+00,1.678885e-01,8.817729e-09,5.950625e+00,1.680496e-01,8.817729e-09,5.950625e+00,1.680496e-01,8.817729e-09,5.950625e+00,1.680496e-01,6.960565e-01,9.999741e-01,5.882046e+01,1.700045e-01
3.300000e+00,4.646791e-01,7.550519e-01,8.427438e-05,5.716015e+00,1.749323e-01,8.427438e-05,5.716015e+00,1.749323e-01,8.427438e-05,5.716015e+00,1.749323e-01,5.014167e-09,5.956522e+00,1.678832e-01,5.014167e-09,5.956522e+00,1.678832e-01,5.014167e-09,5.956522e+00,1.678832e-01,5.014167e-09,5.956522e+00,1.678832e-01,8.619577e-09,5.950824e+00,1.680440e-01,8.619577e-09,5.950824e+00,1.680440e-01,8.619577e-09,5.950824e+00,1.680440e-01,6.969774e-01,9.999747e-01,5.882660e+01,1.699868e-01
3.310000e+00,4.661470e-01,7.558291e-01,8.221476e-05,5.717593e+00,1.748844e-01,8.221476e-05,5.717593e+00,1.748844e-01,8.221476e-05,5.717593e+00,1.748844e-01,4.891519e-09,5.956711e+00,1.678779e-01,4.891519e-09,5.956711e+00,1.678779e-01,4.891519e-09,5.956711e+00,1.678779e-01,4.891519e-09,5.956711e+00,1.678779e-01,8.426657e-09,5.951021e+00,1.680384e-01,8.426657e-09,5.951021e+00,1.680384e-01,8.426657e-09,5.951021e+00,1.680384e-01,6.978926e-01,9.999753e-01,5.883269e+01,1.699693e-01
3.320000e+00,4.676071e-01,7.566013e-01,8.021329e-05,5.719155e+00,1.748370e-01,8.021329e-05,5.719155e+00,1.748370e-01,8.021329e-05,5.719155e+00,1.748370e-01,4.772356e-09,5.956897e+00,1.678726e-01,4.772356e-09,5.956897e+00,1.678726e-01,4.772356e-09,5.956897e+00,1.678726e-01,4.772356e-09,5.956897e+00,1.678726e-01,8.238812e-09,5.951217e+00,1.680329e-01,8.238812e-09,5.951217e+00,1.680329e-01,8.238812e-09,5.951217e+00,1.680329e-01,6.988024e-01,9.999759e-01,5.883870e+01,1.699521e-01
3.330000e+00,4.690596e-01,7.573686e-01,7.826811e-05,5.720700e+00,1.747901e-01,7.826811e-05,5.720700e+00,1.747901e-01,7.826811e-05,5.720700e+00,1.747901e-01,4.656565e-09,5.957082e+00,1.678674e-01,4.656565e-09,5.957082e+00,1.678674e-01,4.656565e-09,5.957082e+00,1.678674e-01,4.656565e-09,5.957082e+00,1.678674e-01,8.055887e-09,5.951411e+00,1.680274e-01,8.055887e-09,5.951411e+00,1.680274e-01,8.055887e-09,5.951411e+00,1.680274e-01,6.997068e-01,9.999765e-01,5.884466e+01,1.699350e-01
3.340000e+00,4.705044e-01,7.581310e-01,7.637744e-05,5.722228e+00,1.747438e-01,7.637744e-05,5.722228e+00,1.747438e-01,7.637744e-05,5.722228e+00,1.747438e-01,4.544039e-09,5.957265e+00,1.678623e-01,4.544039e-09,5.957265e+00,1.678623e-01,4.544039e-09,5.957265e+00,1.678623e-01,4.544039e-09,5.957265e+00,1.678623e-01,7.877733e-09,5.951603e+00,1.680220e-01,7.877733e-09,5.951603e+00,1.680220e-01,7.877733e-09,5.951603e+00,1.680220e-01,7.006057e-01,9.999771e-01,5.885056e+01,1.699180e-01
3.350000e+00,4.719417e-01,7.588886e-01,7.453953e-05,5.723740e+00,1.746979e-01,7.453953e-05,5.723740e+00,1.746979e-01,7.453953e-05,5.723740e+00,1.746979e-01,4.434671e-09,5.957447e+00,1.678571e-01,4.434671e-09,5.957447e+00,1.678571e-01,4.434671e-09,5.957447e+00,1.678571e-01,4.434671e-09,5.957447e+00,1.678571e-01,7.704209e-09,5.951794e+00,1.680166e-01,7.704209e-09,5.951794e+00,1.680166e-01,7.704209e-09,5.951794e+00,1.680166e-01,7.014992e-01,9.999776e-01,5.885639e+01,1.699013e-01
3.360000e+00,4.733715e-01,7.596414e-01,7.275274e-05,5.725235e+00,1.746526e-01,7.275274e-05,5.725235e+00,1.746526e-01,7.275274e-05,5.725235e+00,1.746526e-01,4.328362e-09,5.957628e+00,1.678520e-01,4.328362e-09,5.957628e+00,1.678520e-01,4.328362e-09,5.957628e+00,1.678520e-01,4.328362e-09,5.957628e+00,1.678520e-01,7.535175e-09,5.951983e+00,1.680112e-01,7.535175e-09,5.951983e+00,1.680112e-01,7.535175e-09,5.951983e+00,1.680112e-01,7.023874e-01,9.999782e-01,5.886217e+01,1.698847e-01
